1581,1976,172.83,312.80,20.00,20.00,1,-1,-1,-1
1581,1977,191.46,302.24,20.00,20.00,1,-1,-1,-1
1582,1856,495.11,459.07,20.00,20.00,1,-1,-1,-1
1582,1872,167.33,442.67,20.00,20.00,1,-1,-1,-1
1582,1873,352.98,627.95,20.00,20.00,1,-1,-1,-1
1582,1894,337.59,300.89,20.00,20.00,1,-1,-1,-1
1582,1895,83.04,331.74,20.00,20.00,1,-1,-1,-1
1582,1917,350.95,515.93,20.00,20.00,1,-1,-1,-1
1582,1918,280.08,445.03,20.00,20.00,1,-1,-1,-1
1582,1945,463.25,712.98,20.00,20.00,1,-1,-1,-1
1582,1951,490.00,504.50,20.00,20.00,1,-1,-1,-1
1582,1963,292.27,305.22,20.00,20.00,1,-1,-1,-1
1582,1971,333.08,126.26,20.00,20.00,1,-1,-1,-1
1582,1972,670.12,463.02,20.00,20.00,1,-1,-1,-1
1582,1973,362.17,454.21,20.00,20.00,1,-1,-1,-1
1582,1974,342.11,433.34,20.00,20.00,1,-1,-1,-1
1582,1975,492.71,606.34,20.00,20.00,1,-1,-1,-1
1582,1976,170.24,313.07,20.00,20.00,1,-1,-1,-1
1582,1977,188.71,304.31,20.00,20.00,1,-1,-1,-1
1582,1978,482.97,625.18,20.00,20.00,1,-1,-1,-1
1583,1856,494.36,458.39,20.00,20.00,1,-1,-1,-1
1583,1872,163.69,443.58,20.00,20.00,1,-1,-1,-1
1583,1873,352.31,631.40,20.00,20.00,1,-1,-1,-1
1583,1894,337.20,300.98,20.00,20.00,1,-1,-1,-1
1583,1895,79.16,332.74,20.00,20.00,1,-1,-1,-1
1583,1917,350.95,517.86,20.00,20.00,1,-1,-1,-1
1583,1918,278.15,445.06,20.00,20.00,1,-1,-1,-1
1583,1945,462.89,715.54,20.00,20.00,1,-1,-1,-1
1583,1951,488.42,506.72,20.00,20.00,1,-1,-1,-1
1583,1963,289.59,306.63,20.00,20.00,1,-1,-1,-1
1583,1971,332.99,118.76,20.00,20.00,1,-1,-1,-1
1583,1972,677.29,463.05,20.00,20.00,1,-1,-1,-1
1583,1973,363.15,454.47,20.00,20.00,1,-1,-1,-1
1583,1974,341.85,432.84,20.00,20.00,1,-1,-1,-1
1583,1975,491.48,607.57,20.00,20.00,1,-1,-1,-1
1583,1976,166.56,313.87,20.00,20.00,1,-1,-1,-1
1583,1977,188.59,304.25,20.00,20.00,1,-1,-1,-1
1583,1978,482.14,629.34,20.00,20.00,1,-1,-1,-1
1584,1856,494.73,458.79,20.00,20.00,1,-1,-1,-1
1584,1872,161.09,443.92,20.00,20.00,1,-1,-1,-1
1584,1873,352.07,634.59,20.00,20.00,1,-1,-1,-1
1584,1894,337.05,301.02,20.00,20.00,1,-1,-1,-1
1584,1895,75.85,333.76,20.00,20.00,1,-1,-1,-1
1584,1917,350.95,519.18,20.00,20.00,1,-1,-1,-1
1584,1918,276.17,445.06,20.00,20.00,1,-1,-1,-1
1584,1945,462.12,719.01,20.00,20.00,1,-1,-1,-1
1584,1951,488.51,508.15,20.00,20.00,1,-1,-1,-1
1584,1963,287.31,307.80,20.00,20.00,1,-1,-1,-1
1584,1971,332.96,112.27,20.00,20.00,1,-1,-1,-1
1584,1972,685.00,463.16,20.00,20.00,1,-1,-1,-1
1584,1973,363.45,455.19,20.00,20.00,1,-1,-1,-1
1584,1974,341.10,432.01,20.00,20.00,1,-1,-1,-1
1584,1975,491.06,607.26,20.00,20.00,1,-1,-1,-1
1584,1976,161.86,314.83,20.00,20.00,1,-1,-1,-1
1584,1977,188.62,304.19,20.00,20.00,1,-1,-1,-1
1584,1978,481.16,634.24,20.00,20.00,1,-1,-1,-1
1585,1856,494.88,458.28,20.00,20.00,1,-1,-1,-1
1585,1872,157.56,444.04,20.00,20.00,1,-1,-1,-1
1585,1873,351.32,638.35,20.00,20.00,1,-1,-1,-1
1585,1894,337.65,301.69,20.00,20.00,1,-1,-1,-1
1585,1895,73.42,334.78,20.00,20.00,1,-1,-1,-1
1585,1917,350.95,520.94,20.00,20.00,1,-1,-1,-1
1585,1918,274.16,445.06,20.00,20.00,1,-1,-1,-1
1585,1945,461.19,722.17,20.00,20.00,1,-1,-1,-1
1585,1951,487.92,510.61,20.00,20.00,1,-1,-1,-1
1585,1963,285.20,308.21,20.00,20.00,1,-1,-1,-1
1585,1971,332.29,104.84,20.00,20.00,1,-1,-1,-1
1585,1973,364.18,456.08,20.00,20.00,1,-1,-1,-1
1585,1974,340.17,431.75,20.00,20.00,1,-1,-1,-1
1585,1975,490.93,607.84,20.00,20.00,1,-1,-1,-1
1585,1976,158.82,315.46,20.00,20.00,1,-1,-1,-1
1585,1977,187.97,304.86,20.00,20.00,1,-1,-1,-1
1585,1978,480.14,640.03,20.00,20.00,1,-1,-1,-1
1585,1980,459.32,332.12,20.00,20.00,1,-1,-1,-1
1585,1983,345.09,337.13,20.00,20.00,1,-1,-1,-1
1586,1856,494.28,457.43,20.00,20.00,1,-1,-1,-1
1586,1872,153.67,444.74,20.00,20.00,1,-1,-1,-1
1586,1873,351.70,640.99,20.00,20.00,1,-1,-1,-1
1586,1894,337.89,301.28,20.00,20.00,1,-1,-1,-1
1586,1895,69.99,335.14,20.00,20.00,1,-1,-1,-1
1586,1917,350.96,522.86,20.00,20.00,1,-1,-1,-1
1586,1918,272.15,445.05,20.00,20.00,1,-1,-1,-1
1586,1945,460.86,725.21,20.00,20.00,1,-1,-1,-1
1586,1951,487.06,513.46,20.00,20.00,1,-1,-1,-1
1586,1963,283.14,309.00,20.00,20.00,1,-1,-1,-1
1586,1965,481.93,676.95,20.00,20.00,1,-1,-1,-1
1586,1971,332.04,99.03,20.00,20.00,1,-1,-1,-1
1586,1972,697.50,463.91,20.00,20.00,1,-1,-1,-1
1586,1973,365.08,456.37,20.00,20.00,1,-1,-1,-1
1586,1974,339.85,431.01,20.00,20.00,1,-1,-1,-1
1586,1975,490.21,608.04,20.00,20.00,1,-1,-1,-1
1586,1977,187.77,305.08,20.00,20.00,1,-1,-1,-1
1586,1978,479.82,646.79,20.00,20.00,1,-1,-1,-1
1586,1980,461.43,333.10,20.00,20.00,1,-1,-1,-1
1586,1983,341.54,345.01,20.00,20.00,1,-1,-1,-1
1586,1984,453.85,453.58,20.00,20.00,1,-1,-1,-1
1587,1856,493.39,457.11,20.00,20.00,1,-1,-1,-1
1587,1872,149.00,445.66,20.00,20.00,1,-1,-1,-1
1587,1873,350.53,645.85,20.00,20.00,1,-1,-1,-1
1587,1894,337.97,301.12,20.00,20.00,1,-1,-1,-1
1587,1895,66.85,335.92,20.00,20.00,1,-1,-1,-1
1587,1917,350.96,524.85,20.00,20.00,1,-1,-1,-1
1587,1918,270.79,445.05,20.00,20.00,1,-1,-1,-1
1587,1945,460.09,728.21,20.00,20.00,1,-1,-1,-1
1587,1951,486.11,516.44,20.00,20.00,1,-1,-1,-1
1587,1963,280.45,309.92,20.00,20.00,1,-1,-1,-1
1587,1965,482.28,675.75,20.00,20.00,1,-1,-1,-1
1587,1971,331.96,93.83,20.00,20.00,1,-1,-1,-1
1587,1972,703.59,464.03,20.00,20.00,1,-1,-1,-1
1587,1973,365.37,456.43,20.00,20.00,1,-1,-1,-1
1587,1974,339.76,430.09,20.00,20.00,1,-1,-1,-1
1587,1975,490.64,608.78,20.00,20.00,1,-1,-1,-1
1587,1977,187.73,305.14,20.00,20.00,1,-1,-1,-1
1587,1978,479.74,655.91,20.00,20.00,1,-1,-1,-1
1587,1980,464.44,334.28,20.00,20.00,1,-1,-1,-1
1587,1983,339.77,351.88,20.00,20.00,1,-1,-1,-1
1587,1984,446.70,455.62,20.00,20.00,1,-1,-1,-1
1588,1856,493.73,456.99,20.00,20.00,1,-1,-1,-1
1588,1872,144.70,445.99,20.00,20.00,1,-1,-1,-1
1588,1873,350.10,650.23,20.00,20.00,1,-1,-1,-1
1588,1894,338.66,301.06,20.00,20.00,1,-1,-1,-1
1588,1895,64.47,336.19,20.00,20.00,1,-1,-1,-1
1588,1917,350.97,526.85,20.00,20.00,1,-1,-1,-1
1588,1918,269.03,445.04,20.00,20.00,1,-1,-1,-1
1588,1945,459.83,731.19,20.00,20.00,1,-1,-1,-1
1588,1951,485.12,519.48,20.00,20.00,1,-1,-1,-1
1588,1963,276.87,310.90,20.00,20.00,1,-1,-1,-1
1588,1971,331.93,86.86,20.00,20.00,1,-1,-1,-1
1588,1972,710.82,464.19,20.00,20.00,1,-1,-1,-1
1588,1973,366.10,457.09,20.00,20.00,1,-1,-1,-1
1588,1974,338.41,429.78,20.00,20.00,1,-1,-1,-1
1588,1975,490.14,609.04,20.00,20.00,1,-1,-1,-1
1588,1977,187.74,305.82,20.00,20.00,1,-1,-1,-1
1588,1978,479.19,661.18,20.00,20.00,1,-1,-1,-1
1588,1983,339.30,356.85,20.00,20.00,1,-1,-1,-1
1588,1984,442.30,456.23,20.00,20.00,1,-1,-1,-1
1588,1991,100.97,307.02,20.00,20.00,1,-1,-1,-1
1588,1992,130.71,315.81,20.00,20.00,1,-1,-1,-1
1589,1856,493.20,456.29,20.00,20.00,1,-1,-1,-1
1589,1872,139.23,446.77,20.00,20.00,1,-1,-1,-1
1589,1873,349.28,656.39,20.00,20.00,1,-1,-1,-1
1589,1894,338.92,301.03,20.00,20.00,1,-1,-1,-1
1589,1895,61.72,336.92,20.00,20.00,1,-1,-1,-1
1589,1917,350.97,528.87,20.00,20.00,1,-1,-1,-1
1589,1918,267.10,445.04,20.00,20.00,1,-1,-1,-1
1589,1945,459.09,734.17,20.00,20.00,1,-1,-1,-1
1589,1951,484.11,523.19,20.00,20.00,1,-1,-1,-1
1589,1963,272.28,311.24,20.00,20.00,1,-1,-1,-1
1589,1971,331.27,80.55,20.00,20.00,1,-1,-1,-1
1589,1972,715.66,464.86,20.00,20.00,1,-1,-1,-1
1589,1973,367.01,457.30,20.00,20.00,1,-1,-1,-1
1589,1974,338.60,429.03,20.00,20.00,1,-1,-1,-1
1589,1975,489.96,608.45,20.00,20.00,1,-1,-1,-1
1589,1977,187.77,306.06,20.00,20.00,1,-1,-1,-1
1589,1983,339.24,359.75,20.00,20.00,1,-1,-1,-1
1589,1984,437.43,456.37,20.00,20.00,1,-1,-1,-1
1589,1991,98.62,307.05,20.00,20.00,1,-1,-1,-1
1589,1992,132.99,316.50,20.00,20.00,1,-1,-1,-1
1590,1856,493.00,456.03,20.00,20.00,1,-1,-1,-1
1590,1872,130.67,447.71,20.00,20.00,1,-1,-1,-1
1590,1873,348.32,664.55,20.00,20.00,1,-1,-1,-1
1590,1894,339.02,301.02,20.00,20.00,1,-1,-1,-1
1590,1895,58.82,337.18,20.00,20.00,1,-1,-1,-1
1590,1917,350.97,530.88,20.00,20.00,1,-1,-1,-1
1590,1918,265.12,445.03,20.00,20.00,1,-1,-1,-1
1590,1945,458.17,737.15,20.00,20.00,1,-1,-1,-1
1590,1951,483.76,526.49,20.00,20.00,1,-1,-1,-1
1590,1963,264.69,312.66,20.00,20.00,1,-1,-1,-1
1590,1971,331.02,73.81,20.00,20.00,1,-1,-1,-1
1590,1972,722.88,465.03,20.00,20.00,1,-1,-1,-1
1590,1973,367.97,457.35,20.00,20.00,1,-1,-1,-1
1590,1974,338.69,428.11,20.00,20.00,1,-1,-1,-1
1590,1975,489.23,608.21,20.00,20.00,1,-1,-1,-1
1590,1977,187.80,306.81,20.00,20.00,1,-1,-1,-1
1590,1983,339.31,364.02,20.00,20.00,1,-1,-1,-1
1590,1984,432.41,456.37,20.00,20.00,1,-1,-1,-1
1590,1991,95.67,307.05,20.00,20.00,1,-1,-1,-1
1590,1998,489.00,699.37,20.00,20.00,1,-1,-1,-1
1591,1856,493.60,455.94,20.00,20.00,1,-1,-1,-1
1591,1872,122.29,448.71,20.00,20.00,1,-1,-1,-1
1591,1873,347.31,673.44,20.00,20.00,1,-1,-1,-1
1591,1894,339.71,301.01,20.00,20.00,1,-1,-1,-1
1591,1895,55.87,337.25,20.00,20.00,1,-1,-1,-1
1591,1917,350.98,532.23,20.00,20.00,1,-1,-1,-1
1591,1918,263.12,445.03,20.00,20.00,1,-1,-1,-1
1591,1922,480.93,538.18,20.00,20.00,1,-1,-1,-1
1591,1945,458.51,739.48,20.00,20.00,1,-1,-1,-1
1591,1951,483.00,528.91,20.00,20.00,1,-1,-1,-1
1591,1963,259.27,313.83,20.00,20.00,1,-1,-1,-1
1591,1971,330.94,66.25,20.00,20.00,1,-1,-1,-1
1591,1972,729.88,465.24,20.00,20.00,1,-1,-1,-1
1591,1973,368.96,457.34,20.00,20.00,1,-1,-1,-1
1591,1974,338.75,427.13,20.00,20.00,1,-1,-1,-1
1591,1975,487.64,607.45,20.00,20.00,1,-1,-1,-1
1591,1977,187.82,307.07,20.00,20.00,1,-1,-1,-1
1591,1983,339.39,368.79,20.00,20.00,1,-1,-1,-1
1591,1984,428.06,456.33,20.00,20.00,1,-1,-1,-1
1591,1991,93.31,307.04,20.00,20.00,1,-1,-1,-1
1591,1998,489.00,701.69,20.00,20.00,1,-1,-1,-1
1592,1856,493.83,455.92,20.00,20.00,1,-1,-1,-1
1592,1872,117.88,449.21,20.00,20.00,1,-1,-1,-1
1592,1873,346.95,682.59,20.00,20.00,1,-1,-1,-1
1592,1894,339.96,301.01,20.00,20.00,1,-1,-1,-1
1592,1895,53.56,337.92,20.00,20.00,1,-1,-1,-1
1592,1917,350.98,534.00,20.00,20.00,1,-1,-1,-1
1592,1918,261.77,445.03,20.00,20.00,1,-1,-1,-1
1592,1922,480.47,541.81,20.00,20.00,1,-1,-1,-1
1592,1945,458.00,742.21,20.00,20.00,1,-1,-1,-1
1592,1963,254.70,314.90,20.00,20.00,1,-1,-1,-1
1592,1971,330.25,59.71,20.00,20.00,1,-1,-1,-1
1592,1972,738.54,465.88,20.00,20.00,1,-1,-1,-1
1592,1973,370.63,457.31,20.00,20.00,1,-1,-1,-1
1592,1974,338.79,426.13,20.00,20.00,1,-1,-1,-1
1592,1975,487.72,607.16,20.00,20.00,1,-1,-1,-1
1592,1977,189.18,308.48,20.00,20.00,1,-1,-1,-1
1592,1983,339.48,375.09,20.00,20.00,1,-1,-1,-1
1592,1984,425.30,456.28,20.00,20.00,1,-1,-1,-1
1592,1991,91.16,307.03,20.00,20.00,1,-1,-1,-1
1592,1998,489.00,704.57,20.00,20.00,1,-1,-1,-1
1593,1856,493.26,455.25,20.00,20.00,1,-1,-1,-1
1593,1873,346.83,692.48,20.00,20.00,1,-1,-1,-1
1593,1894,340.05,301.01,20.00,20.00,1,-1,-1,-1
1593,1895,50.82,338.15,20.00,20.00,1,-1,-1,-1
1593,1917,351.64,535.92,20.00,20.00,1,-1,-1,-1
1593,1918,260.01,444.36,20.00,20.00,1,-1,-1,-1
1593,1922,479.65,545.00,20.00,20.00,1,-1,-1,-1
1593,1945,457.83,745.11,20.00,20.00,1,-1,-1,-1
1593,1963,249.79,316.59,20.00,20.00,1,-1,-1,-1
1593,1971,330.00,51.56,20.00,20.00,1,-1,-1,-1
1593,1972,745.71,466.14,20.00,20.00,1,-1,-1,-1
1593,1973,372.54,457.28,20.00,20.00,1,-1,-1,-1
1593,1974,338.15,425.11,20.00,20.00,1,-1,-1,-1
1593,1975,487.11,606.39,20.00,20.00,1,-1,-1,-1
1593,1977,189.70,309.00,20.00,20.00,1,-1,-1,-1
1593,1983,338.63,379.75,20.00,20.00,1,-1,-1,-1
1593,1984,421.28,456.75,20.00,20.00,1,-1,-1,-1
1593,1991,88.41,307.03,20.00,20.00,1,-1,-1,-1
1593,1998,489.00,706.17,20.00,20.00,1,-1,-1,-1
1594,1856,493.71,455.01,20.00,20.00,1,-1,-1,-1
1594,1873,346.80,700.64,20.00,20.00,1,-1,-1,-1
1594,1894,340.74,301.01,20.00,20.00,1,-1,-1,-1
1594,1895,47.93,338.22,20.00,20.00,1,-1,-1,-1
1594,1917,351.89,537.90,20.00,20.00,1,-1,-1,-1
1594,1918,258.09,444.11,20.00,20.00,1,-1,-1,-1
1594,1922,478.66,547.48,20.00,20.00,1,-1,-1,-1
1594,1945,457.78,747.40,20.00,20.00,1,-1,-1,-1
1594,1963,246.09,317.85,20.00,20.00,1,-1,-1,-1
1594,1971,329.25,43.47,20.00,20.00,1,-1,-1,-1
1594,1972,756.13,466.87,20.00,20.00,1,-1,-1,-1
1594,1973,373.65,457.72,20.00,20.00,1,-1,-1,-1
1594,1974,337.78,424.30,20.00,20.00,1,-1,-1,-1
1594,1975,485.56,604.77,20.00,20.00,1,-1,-1,-1
1594,1977,191.22,309.83,20.00,20.00,1,-1,-1,-1
1594,1991,86.13,307.02,20.00,20.00,1,-1,-1,-1
1594,1998,489.00,708.72,20.00,20.00,1,-1,-1,-1
1595,1856,493.88,454.93,20.00,20.00,1,-1,-1,-1
1595,1873,346.80,706.81,20.00,20.00,1,-1,-1,-1
1595,1894,340.99,301.01,20.00,20.00,1,-1,-1,-1
1595,1895,44.97,338.23,20.00,20.00,1,-1,-1,-1
1595,1917,351.99,539.23,20.00,20.00,1,-1,-1,-1
1595,1918,256.11,444.02,20.00,20.00,1,-1,-1,-1
1595,1922,477.60,550.35,20.00,20.00,1,-1,-1,-1
1595,1945,457.78,750.13,20.00,20.00,1,-1,-1,-1
1595,1963,244.16,318.95,20.00,20.00,1,-1,-1,-1
1595,1971,328.32,32.76,20.00,20.00,1,-1,-1,-1
1595,1972,763.65,467.18,20.00,20.00,1,-1,-1,-1
1595,1975,484.34,602.84,20.00,20.00,1,-1,-1,-1
1595,1977,191.79,310.79,20.00,20.00,1,-1,-1,-1
1595,1991,83.35,307.70,20.00,20.00,1,-1,-1,-1
1595,1998,488.31,712.31,20.00,20.00,1,-1,-1,-1
1596,1856,493.95,454.90,20.00,20.00,1,-1,-1,-1
1596,1873,346.82,712.88,20.00,20.00,1,-1,-1,-1
1596,1894,341.08,301.01,20.00,20.00,1,-1,-1,-1
1596,1895,41.98,338.21,20.00,20.00,1,-1,-1,-1
1596,1917,352.02,540.99,20.00,20.00,1,-1,-1,-1
1596,1918,254.11,443.98,20.00,20.00,1,-1,-1,-1
1596,1922,477.20,552.70,20.00,20.00,1,-1,-1,-1
1596,1945,457.80,753.03,20.00,20.00,1,-1,-1,-1
1596,1963,241.59,319.33,20.00,20.00,1,-1,-1,-1
1596,1971,327.98,24.37,20.00,20.00,1,-1,-1,-1
1596,1972,775.76,467.89,20.00,20.00,1,-1,-1,-1
1596,1975,483.24,600.14,20.00,20.00,1,-1,-1,-1
1596,1977,193.99,311.79,20.00,20.00,1,-1,-1,-1
1596,1991,81.07,307.94,20.00,20.00,1,-1,-1,-1
1596,1998,487.38,714.88,20.00,20.00,1,-1,-1,-1
1597,1856,493.98,454.24,20.00,20.00,1,-1,-1,-1
1597,1873,346.84,718.26,20.00,20.00,1,-1,-1,-1
1597,1894,341.10,301.01,20.00,20.00,1,-1,-1,-1
1597,1895,38.99,338.19,20.00,20.00,1,-1,-1,-1
1597,1917,352.03,542.91,20.00,20.00,1,-1,-1,-1
1597,1918,252.76,443.97,20.00,20.00,1,-1,-1,-1
1597,1922,475.72,554.84,20.00,20.00,1,-1,-1,-1
1597,1945,457.82,756.00,20.00,20.00,1,-1,-1,-1
1597,1963,239.43,319.43,20.00,20.00,1,-1,-1,-1
1597,1971,327.87,12.91,20.00,20.00,1,-1,-1,-1
1597,1972,783.76,468.24,20.00,20.00,1,-1,-1,-1
1597,1975,482.85,597.82,20.00,20.00,1,-1,-1,-1
1597,1977,196.79,312.81,20.00,20.00,1,-1,-1,-1
1597,1991,78.30,308.03,20.00,20.00,1,-1,-1,-1
1597,1998,487.72,717.75,20.00,20.00,1,-1,-1,-1
1598,1856,493.99,454.00,20.00,20.00,1,-1,-1,-1
1598,1873,346.86,722.70,20.00,20.00,1,-1,-1,-1
1598,1894,341.10,301.00,20.00,20.00,1,-1,-1,-1
1598,1895,35.99,337.51,20.00,20.00,1,-1,-1,-1
1598,1917,352.03,544.89,20.00,20.00,1,-1,-1,-1
1598,1918,251.00,443.97,20.00,20.00,1,-1,-1,-1
1598,1922,475.83,556.89,20.00,20.00,1,-1,-1,-1
1598,1945,457.84,759.65,20.00,20.00,1,-1,-1,-1
1598,1963,237.41,320.76,20.00,20.00,1,-1,-1,-1
1598,1971,327.18,2.94,20.00,20.00,1,-1,-1,-1
1598,1975,482.06,594.32,20.00,20.00,1,-1,-1,-1
1598,1977,199.82,313.83,20.00,20.00,1,-1,-1,-1
1598,1991,75.35,308.72,20.00,20.00,1,-1,-1,-1
1598,1998,486.51,720.06,20.00,20.00,1,-1,-1,-1
1598,2001,74.80,448.00,20.00,20.00,1,-1,-1,-1
1599,1856,493.99,453.92,20.00,20.00,1,-1,-1,-1
1599,1873,347.53,726.80,20.00,20.00,1,-1,-1,-1
1599,1894,341.76,301.00,20.00,20.00,1,-1,-1,-1
1599,1895,32.33,337.24,20.00,20.00,1,-1,-1,-1
1599,1917,352.03,546.89,20.00,20.00,1,-1,-1,-1
1599,1918,249.08,443.97,20.00,20.00,1,-1,-1,-1
1599,1922,475.22,558.92,20.00,20.00,1,-1,-1,-1
1599,1945,458.52,762.89,20.00,20.00,1,-1,-1,-1
1599,1963,235.45,321.23,20.00,20.00,1,-1,-1,-1
1599,1971,326.80,-5.41,20.00,20.00,1,-1,-1,-1
1599,1975,481.13,589.73,20.00,20.00,1,-1,-1,-1
1599,1977,200.79,314.55,20.00,20.00,1,-1,-1,-1
1599,1991,73.01,309.64,20.00,20.00,1,-1,-1,-1
1599,1998,486.74,722.82,20.00,20.00,1,-1,-1,-1
1599,2001,70.61,448.00,20.00,20.00,1,-1,-1,-1
1600,1856,493.99,453.90,20.00,20.00,1,-1,-1,-1
1600,1873,347.80,730.78,20.00,20.00,1,-1,-1,-1
1600,1894,342.00,301.66,20.00,20.00,1,-1,-1,-1
1600,1895,28.42,336.47,20.00,20.00,1,-1,-1,-1
1600,1917,352.03,548.24,20.00,20.00,1,-1,-1,-1
1600,1918,247.10,443.98,20.00,20.00,1,-1,-1,-1
1600,1922,475.00,561.60,20.00,20.00,1,-1,-1,-1
1600,1945,458.78,766.64,20.00,20.00,1,-1,-1,-1
1600,1963,233.50,321.37,20.00,20.00,1,-1,-1,-1
1600,1975,479.49,582.76,20.00,20.00,1,-1,-1,-1
1600,1991,70.23,309.98,20.00,20.00,1,-1,-1,-1
1600,1998,486.17,725.76,20.00,20.00,1,-1,-1,-1
1600,2001,65.71,448.00,20.00,20.00,1,-1,-1,-1
1600,2004,-0.07,313.83,20.00,20.00,1,-1,-1,-1
1600,2005,476.63,796.66,20.00,20.00,1,-1,-1,-1
1601,1856,493.99,453.90,20.00,20.00,1,-1,-1,-1
1601,1873,347.90,734.71,20.00,20.00,1,-1,-1,-1
1601,1894,342.08,301.91,20.00,20.00,1,-1,-1,-1
1601,1895,27.07,336.84,20.00,20.00,1,-1,-1,-1
1601,1917,352.02,550.00,20.00,20.00,1,-1,-1,-1
1601,1918,245.76,443.98,20.00,20.00,1,-1,-1,-1
1601,1922,475.58,567.17,20.00,20.00,1,-1,-1,-1
1601,1945,458.89,769.92,20.00,20.00,1,-1,-1,-1
1601,1963,232.22,322.05,20.00,20.00,1,-1,-1,-1
1601,1975,478.68,580.58,20.00,20.00,1,-1,-1,-1
1601,1991,67.28,310.76,20.00,20.00,1,-1,-1,-1
1601,1998,485.96,728.09,20.00,20.00,1,-1,-1,-1
1601,2001,62.07,448.00,20.00,20.00,1,-1,-1,-1
1601,2004,-0.80,312.00,20.00,20.00,1,-1,-1,-1
1601,2005,472.78,796.69,20.00,20.00,1,-1,-1,-1
1601,2006,216.30,317.58,20.00,20.00,1,-1,-1,-1
1602,1856,494.00,453.90,20.00,20.00,1,-1,-1,-1
1602,1873,347.94,737.98,20.00,20.00,1,-1,-1,-1
1602,1894,342.10,301.34,20.00,20.00,1,-1,-1,-1
1602,1895,23.37,336.31,20.00,20.00,1,-1,-1,-1
1602,1917,352.02,551.92,20.00,20.00,1,-1,-1,-1
1602,1918,244.00,443.98,20.00,20.00,1,-1,-1,-1
1602,1922,475.81,569.85,20.00,20.00,1,-1,-1,-1
1602,1945,458.93,773.03,20.00,20.00,1,-1,-1,-1
1602,1963,226.55,320.96,20.00,20.00,1,-1,-1,-1
1602,1991,64.28,311.04,20.00,20.00,1,-1,-1,-1
1602,1998,485.23,731.53,20.00,20.00,1,-1,-1,-1
1602,2001,58.17,448.00,20.00,20.00,1,-1,-1,-1
1602,2005,470.15,796.02,20.00,20.00,1,-1,-1,-1
1602,2006,216.89,318.40,20.00,20.00,1,-1,-1,-1
1602,2007,2.78,325.37,20.00,20.00,1,-1,-1,-1
1603,1856,493.34,453.25,20.00,20.00,1,-1,-1,-1
1603,1873,347.96,741.66,20.00,20.00,1,-1,-1,-1
1603,1894,342.10,301.12,20.00,20.00,1,-1,-1,-1
1603,1895,20.32,336.33,20.00,20.00,1,-1,-1,-1
1603,1917,351.36,553.90,20.00,20.00,1,-1,-1,-1
1603,1918,242.09,443.98,20.00,20.00,1,-1,-1,-1
1603,1922,475.72,572.28,20.00,20.00,1,-1,-1,-1
1603,1945,458.86,776.17,20.00,20.00,1,-1,-1,-1
1603,1963,223.58,321.52,20.00,20.00,1,-1,-1,-1
1603,1991,61.26,311.13,20.00,20.00,1,-1,-1,-1
1603,1998,484.31,734.71,20.00,20.00,1,-1,-1,-1
1603,2001,54.19,448.00,20.00,20.00,1,-1,-1,-1
1603,2005,467.82,795.38,20.00,20.00,1,-1,-1,-1
1603,2007,3.10,326.70,20.00,20.00,1,-1,-1,-1
1604,1856,493.75,453.01,20.00,20.00,1,-1,-1,-1
1604,1873,347.97,744.84,20.00,20.00,1,-1,-1,-1
1604,1894,342.09,301.70,20.00,20.00,1,-1,-1,-1
1604,1917,351.77,555.24,20.00,20.00,1,-1,-1,-1
1604,1918,240.11,443.99,20.00,20.00,1,-1,-1,-1
1604,1991,57.57,311.81,20.00,20.00,1,-1,-1,-1
1604,1998,483.97,737.79,20.00,20.00,1,-1,-1,-1
1604,2001,50.85,448.00,20.00,20.00,1,-1,-1,-1
1605,1856,493.91,452.93,20.00,20.00,1,-1,-1,-1
1605,1873,348.64,747.84,20.00,20.00,1,-1,-1,-1
1605,1894,342.08,301.92,20.00,20.00,1,-1,-1,-1
1605,1917,351.92,557.00,20.00,20.00,1,-1,-1,-1
1605,1918,238.77,443.99,20.00,20.00,1,-1,-1,-1
1605,1991,54.29,312.72,20.00,20.00,1,-1,-1,-1
1605,1998,483.20,741.50,20.00,20.00,1,-1,-1,-1
1605,2001,47.76,448.00,20.00,20.00,1,-1,-1,-1
1606,1856,493.97,452.91,20.00,20.00,1,-1,-1,-1
1606,1873,348.23,750.78,20.00,20.00,1,-1,-1,-1
1606,1894,342.73,302.00,20.00,20.00,1,-1,-1,-1
1606,1917,351.98,558.91,20.00,20.00,1,-1,-1,-1
1606,1918,237.01,443.99,20.00,20.00,1,-1,-1,-1
1606,1991,50.52,313.71,20.00,20.00,1,-1,-1,-1
1606,1998,482.26,744.77,20.00,20.00,1,-1,-1,-1
1606,2001,44.75,448.00,20.00,20.00,1,-1,-1,-1
1607,1856,493.99,452.91,20.00,20.00,1,-1,-1,-1
1607,1873,348.73,754.36,20.00,20.00,1,-1,-1,-1
1607,1894,342.98,302.03,20.00,20.00,1,-1,-1,-1
1607,1917,351.34,560.89,20.00,20.00,1,-1,-1,-1
1607,1918,235.09,443.99,20.00,20.00,1,-1,-1,-1
1607,1991,47.22,314.07,20.00,20.00,1,-1,-1,-1
1607,1998,481.92,748.55,20.00,20.00,1,-1,-1,-1
1607,2001,41.77,447.33,20.00,20.00,1,-1,-1,-1
1608,1856,494.00,452.91,20.00,20.00,1,-1,-1,-1
1608,1873,348.93,757.54,20.00,20.00,1,-1,-1,-1
